IP Origen,IP Destino,MAC Origen,MAC Destino,Puerto Ori,Puerto Des,Protocolo,Longitud,Hora Captura,Nombre de Dispositivos,Sitio/App Destino,Hostname Remoto,SSID
172.16.75.129,224.0.0.251,7a:27:87:99:05:68,01:00:5e:00:00:fb,5353,5353,UDP,119,2026-03-06 17:53:37,Android_9PU3PAT8,mdns.mcast.net,mdns.mcast.net,Estudiantes
172.16.76.180,239.255.255.250,d4:d8:53:5d:25:cd,01:00:5e:7f:ff:fa,51680,1900,UDP,212,2026-03-06 17:53:37,Equipo-76.180,UPnP/SSDP,N/A,Estudiantes
172.16.75.245,224.0.0.251,ba:1e:ba:62:21:f6,01:00:5e:00:00:fb,5353,5353,UDP,87,2026-03-06 17:53:37,Equipo-75.245,mdns.mcast.net,mdns.mcast.net,Estudiantes
172.16.76.180,187.244.38.24,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,51114,80,TCP,54,2026-03-06 17:53:37,Equipo-76.180,test.steampowered.com,N/A,Estudiantes
172.16.76.180,187.244.38.24,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,52704,80,TCP,55,2026-03-06 17:53:37,Equipo-76.180,test.steampowered.com,N/A,Estudiantes
172.16.78.214,224.0.0.251,e0:d4:64:4c:00:59,01:00:5e:00:00:fb,5353,5353,UDP,443,2026-03-06 17:53:37,Axel,mdns.mcast.net,mdns.mcast.net,Estudiantes
172.16.65.194,224.0.0.251,da:c7:7c:3e:60:11,01:00:5e:00:00:fb,5353,5353,UDP,100,2026-03-06 17:53:37,Equipo-65.194,mdns.mcast.net,mdns.mcast.net,Estudiantes
172.16.78.214,239.255.255.250,e0:d4:64:4c:00:59,d4:d8:53:5d:25:cd,54419,1900,UDP,217,2026-03-06 17:53:37,Axel,UPnP/SSDP,N/A,Estudiantes
172.16.78.214,239.255.255.250,e0:d4:64:4c:00:59,d4:d8:53:5d:25:cd,54418,1900,UDP,212,2026-03-06 17:53:37,Axel,UPnP/SSDP,N/A,Estudiantes
172.16.76.180,8.8.8.8,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,52335,53,UDP,79,2026-03-06 17:53:37,Equipo-76.180,dns.google,dns.google,Estudiantes
172.16.76.180,8.8.8.8,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,52304,53,UDP,79,2026-03-06 17:53:37,Equipo-76.180,dns.google,dns.google,Estudiantes
172.16.76.180,44.215.137.64,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,51032,443,TCP,1123,2026-03-06 17:53:37,Equipo-76.180,ec2-44-215-137-64.compute-1.amazonaws.com,ec2-44-215-137-64.compute-1.amazonaws.com,Estudiantes
172.16.76.180,44.215.137.64,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,51032,443,TCP,683,2026-03-06 17:53:37,Equipo-76.180,ec2-44-215-137-64.compute-1.amazonaws.com,ec2-44-215-137-64.compute-1.amazonaws.com,Estudiantes
172.16.76.180,44.215.137.64,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,64639,443,TCP,1123,2026-03-06 17:53:37,Equipo-76.180,ec2-44-215-137-64.compute-1.amazonaws.com,ec2-44-215-137-64.compute-1.amazonaws.com,Estudiantes
172.16.76.180,44.215.137.64,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,64639,443,TCP,683,2026-03-06 17:53:37,Equipo-76.180,ec2-44-215-137-64.compute-1.amazonaws.com,ec2-44-215-137-64.compute-1.amazonaws.com,Estudiantes
172.16.76.180,8.8.4.4,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,52089,53,UDP,80,2026-03-06 17:53:37,Equipo-76.180,dns.google,dns.google,Estudiantes
172.16.76.180,8.8.4.4,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,60657,53,UDP,80,2026-03-06 17:53:37,Equipo-76.180,dns.google,dns.google,Estudiantes
172.16.76.180,34.237.97.139,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,60664,443,TCP,134,2026-03-06 17:53:37,Equipo-76.180,ec2-34-237-97-139.compute-1.amazonaws.com,ec2-34-237-97-139.compute-1.amazonaws.com,Estudiantes
172.16.76.180,34.237.97.139,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,60664,443,TCP,100,2026-03-06 17:53:37,Equipo-76.180,ec2-34-237-97-139.compute-1.amazonaws.com,ec2-34-237-97-139.compute-1.amazonaws.com,Estudiantes
172.16.76.180,34.237.97.139,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,60664,443,TCP,770,2026-03-06 17:53:37,Equipo-76.180,ec2-34-237-97-139.compute-1.amazonaws.com,ec2-34-237-97-139.compute-1.amazonaws.com,Estudiantes
44.215.137.64,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,51032,TCP,60,2026-03-06 17:53:37,Equipo-76.180,Puerto 51032,Red-Local,Estudiantes
44.215.137.64,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,64639,TCP,60,2026-03-06 17:53:37,Equipo-76.180,Puerto 64639,Red-Local,Estudiantes
44.215.137.64,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,51032,TCP,60,2026-03-06 17:53:37,Equipo-76.180,Puerto 51032,Red-Local,Estudiantes
44.215.137.64,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,64639,TCP,60,2026-03-06 17:53:37,Equipo-76.180,Puerto 64639,Red-Local,Estudiantes
34.237.97.139,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60664,TCP,60,2026-03-06 17:53:37,Equipo-76.180,Puerto 60664,Red-Local,Estudiantes
34.237.97.139,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60664,TCP,60,2026-03-06 17:53:37,Equipo-76.180,Puerto 60664,Red-Local,Estudiantes
34.237.97.139,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60664,TCP,60,2026-03-06 17:53:37,Equipo-76.180,Puerto 60664,Red-Local,Estudiantes
172.16.76.180,34.54.84.110,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,51124,443,TCP,66,2026-03-06 17:53:37,Equipo-76.180,110.84.54.34.bc.googleusercontent.com,110.84.54.34.bc.googleusercontent.com,Estudiantes
172.16.76.180,34.54.84.110,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,51125,443,TCP,66,2026-03-06 17:53:37,Equipo-76.180,110.84.54.34.bc.googleusercontent.com,110.84.54.34.bc.googleusercontent.com,Estudiantes
172.16.76.180,172.217.2.142,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,57812,443,TCP,3445,2026-03-06 17:53:37,Equipo-76.180,HTTPS,Red-Local,Estudiantes
172.16.76.180,172.217.2.142,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,57812,443,TCP,93,2026-03-06 17:53:37,Equipo-76.180,HTTPS,Red-Local,Estudiantes
172.16.76.180,172.217.2.142,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,57812,443,TCP,311,2026-03-06 17:53:37,Equipo-76.180,HTTPS,Red-Local,Estudiantes
172.16.76.180,34.54.84.110,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,51126,443,TCP,66,2026-03-06 17:53:37,Equipo-76.180,110.84.54.34.bc.googleusercontent.com,110.84.54.34.bc.googleusercontent.com,Estudiantes
8.8.4.4,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,53,52089,UDP,261,2026-03-06 17:53:38,Equipo-76.180,fls-na.amazon.com.mx,fls-na.amazon.com.mx,Estudiantes
8.8.4.4,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,53,60657,UDP,312,2026-03-06 17:53:38,Equipo-76.180,fls-na.amazon.com.mx,fls-na.amazon.com.mx,Estudiantes
34.54.84.110,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,51124,TCP,66,2026-03-06 17:53:38,Equipo-76.180,Puerto 51124,Red-Local,Estudiantes
34.54.84.110,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,51125,TCP,66,2026-03-06 17:53:38,Equipo-76.180,Puerto 51125,Red-Local,Estudiantes
172.16.76.180,34.54.84.110,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,51124,443,TCP,54,2026-03-06 17:53:38,Equipo-76.180,110.84.54.34.bc.googleusercontent.com,110.84.54.34.bc.googleusercontent.com,Estudiantes
172.16.76.180,34.54.84.110,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,51125,443,TCP,54,2026-03-06 17:53:38,Equipo-76.180,110.84.54.34.bc.googleusercontent.com,110.84.54.34.bc.googleusercontent.com,Estudiantes
8.8.8.8,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,53,52304,UDP,95,2026-03-06 17:53:38,Equipo-76.180,calendar.google.com,calendar.google.com,Estudiantes
172.217.2.142,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,57812,TCP,60,2026-03-06 17:53:38,Equipo-2.142,Puerto 57812,Red-Local,Estudiantes
172.217.2.142,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,57812,TCP,60,2026-03-06 17:53:38,Equipo-2.142,Puerto 57812,Red-Local,Estudiantes
172.217.2.142,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,57812,TCP,60,2026-03-06 17:53:38,Equipo-2.142,Puerto 57812,Red-Local,Estudiantes
172.217.2.142,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,57812,TCP,60,2026-03-06 17:53:38,Equipo-2.142,Puerto 57812,Red-Local,Estudiantes
172.217.2.142,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,57812,TCP,60,2026-03-06 17:53:38,Equipo-2.142,Puerto 57812,Red-Local,Estudiantes
34.54.84.110,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,51126,TCP,66,2026-03-06 17:53:38,Equipo-76.180,Puerto 51126,Red-Local,Estudiantes
172.217.2.142,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,57812,TCP,93,2026-03-06 17:53:38,Equipo-2.142,Puerto 57812,Red-Local,Estudiantes
172.16.76.180,34.54.84.110,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,51125,443,TCP,1588,2026-03-06 17:53:38,Equipo-76.180,110.84.54.34.bc.googleusercontent.com,110.84.54.34.bc.googleusercontent.com,Estudiantes
172.16.76.180,34.54.84.110,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,51124,443,TCP,1588,2026-03-06 17:53:38,Equipo-76.180,110.84.54.34.bc.googleusercontent.com,110.84.54.34.bc.googleusercontent.com,Estudiantes
172.16.76.180,34.54.84.110,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,51126,443,TCP,54,2026-03-06 17:53:38,Equipo-76.180,110.84.54.34.bc.googleusercontent.com,110.84.54.34.bc.googleusercontent.com,Estudiantes
172.16.76.180,34.54.84.110,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,51126,443,TCP,1588,2026-03-06 17:53:38,Equipo-76.180,110.84.54.34.bc.googleusercontent.com,110.84.54.34.bc.googleusercontent.com,Estudiantes
44.215.137.64,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,51032,TCP,673,2026-03-06 17:53:38,Equipo-76.180,Puerto 51032,Red-Local,Estudiantes
34.237.97.139,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60664,TCP,100,2026-03-06 17:53:38,Equipo-76.180,Puerto 60664,Red-Local,Estudiantes
34.237.97.139,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,60664,TCP,260,2026-03-06 17:53:38,Equipo-76.180,Puerto 60664,Red-Local,Estudiantes
34.54.84.110,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,51124,TCP,60,2026-03-06 17:53:38,Equipo-76.180,Puerto 51124,Red-Local,Estudiantes
34.54.84.110,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,51125,TCP,60,2026-03-06 17:53:38,Equipo-76.180,Puerto 51125,Red-Local,Estudiantes
34.54.84.110,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,51124,TCP,60,2026-03-06 17:53:38,Equipo-76.180,Puerto 51124,Red-Local,Estudiantes
34.54.84.110,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,51125,TCP,60,2026-03-06 17:53:38,Equipo-76.180,Puerto 51125,Red-Local,Estudiantes
172.16.76.180,34.237.97.139,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,60664,443,TCP,54,2026-03-06 17:53:38,Equipo-76.180,ec2-34-237-97-139.compute-1.amazonaws.com,ec2-34-237-97-139.compute-1.amazonaws.com,Estudiantes
34.54.84.110,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,51126,TCP,60,2026-03-06 17:53:38,Equipo-76.180,Puerto 51126,Red-Local,Estudiantes
34.54.84.110,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,51126,TCP,60,2026-03-06 17:53:38,Equipo-76.180,Puerto 51126,Red-Local,Estudiantes
172.16.76.180,142.251.41.110,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,59336,443,TCP,66,2026-03-06 17:53:38,Equipo-76.180,calendar.google.com,tzqroa-ap-in-f14.1e100.net,Estudiantes
142.251.41.110,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,59336,TCP,66,2026-03-06 17:53:38,Equipo-76.180,Puerto 59336,Red-Local,Estudiantes
172.217.2.142,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,57812,TCP,123,2026-03-06 17:53:38,Equipo-2.142,Puerto 57812,Red-Local,Estudiantes
172.217.2.142,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,57812,TCP,85,2026-03-06 17:53:38,Equipo-2.142,Puerto 57812,Red-Local,Estudiantes
172.217.2.142,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,57812,TCP,93,2026-03-06 17:53:38,Equipo-2.142,Puerto 57812,Red-Local,Estudiantes
172.16.76.180,142.251.41.110,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,59336,443,TCP,54,2026-03-06 17:53:38,Equipo-76.180,calendar.google.com,tzqroa-ap-in-f14.1e100.net,Estudiantes
172.16.76.180,172.217.2.142,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,57812,443,TCP,54,2026-03-06 17:53:38,Equipo-76.180,HTTPS,Red-Local,Estudiantes
172.16.76.180,44.215.137.64,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,51032,443,TCP,54,2026-03-06 17:53:38,Equipo-76.180,ec2-44-215-137-64.compute-1.amazonaws.com,ec2-44-215-137-64.compute-1.amazonaws.com,Estudiantes
172.16.76.180,142.251.41.110,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,59336,443,TCP,2306,2026-03-06 17:53:38,Equipo-76.180,calendar.google.com,tzqroa-ap-in-f14.1e100.net,Estudiantes
172.16.76.180,172.217.2.142,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,57812,443,TCP,93,2026-03-06 17:53:38,Equipo-76.180,HTTPS,Red-Local,Estudiantes
142.251.41.110,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,59336,TCP,60,2026-03-06 17:53:38,Equipo-76.180,Puerto 59336,Red-Local,Estudiantes
142.251.41.110,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,59336,TCP,60,2026-03-06 17:53:38,Equipo-76.180,Puerto 59336,Red-Local,Estudiantes
44.215.137.64,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,64639,TCP,695,2026-03-06 17:53:38,Equipo-76.180,Puerto 64639,Red-Local,Estudiantes
34.54.84.110,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,51125,TCP,1454,2026-03-06 17:53:38,Equipo-76.180,Puerto 51125,Red-Local,Estudiantes
34.54.84.110,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,51125,TCP,1454,2026-03-06 17:53:38,Equipo-76.180,Puerto 51125,Red-Local,Estudiantes
34.54.84.110,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,51125,TCP,1454,2026-03-06 17:53:38,Equipo-76.180,Puerto 51125,Red-Local,Estudiantes
34.54.84.110,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,51125,TCP,370,2026-03-06 17:53:38,Equipo-76.180,Puerto 51125,Red-Local,Estudiantes
34.54.84.110,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,51126,TCP,1454,2026-03-06 17:53:38,Equipo-76.180,Puerto 51126,Red-Local,Estudiantes
34.54.84.110,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,51126,TCP,1454,2026-03-06 17:53:38,Equipo-76.180,Puerto 51126,Red-Local,Estudiantes
34.54.84.110,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,51126,TCP,1454,2026-03-06 17:53:38,Equipo-76.180,Puerto 51126,Red-Local,Estudiantes
172.16.76.180,34.54.84.110,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,51125,443,TCP,54,2026-03-06 17:53:38,Equipo-76.180,110.84.54.34.bc.googleusercontent.com,110.84.54.34.bc.googleusercontent.com,Estudiantes
172.16.76.180,34.54.84.110,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,51126,443,TCP,54,2026-03-06 17:53:38,Equipo-76.180,110.84.54.34.bc.googleusercontent.com,110.84.54.34.bc.googleusercontent.com,Estudiantes
34.54.84.110,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,51126,TCP,370,2026-03-06 17:53:38,Equipo-76.180,Puerto 51126,Red-Local,Estudiantes
172.217.2.142,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,57812,TCP,60,2026-03-06 17:53:38,Equipo-2.142,Puerto 57812,Red-Local,Estudiantes
172.16.76.180,34.54.84.110,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,51126,443,TCP,54,2026-03-06 17:53:38,Equipo-76.180,110.84.54.34.bc.googleusercontent.com,110.84.54.34.bc.googleusercontent.com,Estudiantes
172.16.76.180,34.54.84.110,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,51125,443,TCP,118,2026-03-06 17:53:38,Equipo-76.180,110.84.54.34.bc.googleusercontent.com,110.84.54.34.bc.googleusercontent.com,Estudiantes
172.16.76.180,34.54.84.110,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,51125,443,TCP,146,2026-03-06 17:53:38,Equipo-76.180,110.84.54.34.bc.googleusercontent.com,110.84.54.34.bc.googleusercontent.com,Estudiantes
172.16.76.180,34.54.84.110,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,51125,443,TCP,622,2026-03-06 17:53:38,Equipo-76.180,110.84.54.34.bc.googleusercontent.com,110.84.54.34.bc.googleusercontent.com,Estudiantes
172.16.76.180,34.54.84.110,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,51125,443,TCP,784,2026-03-06 17:53:38,Equipo-76.180,110.84.54.34.bc.googleusercontent.com,110.84.54.34.bc.googleusercontent.com,Estudiantes
172.16.66.95,224.0.0.251,a2:53:21:b6:e5:9b,01:00:5e:00:00:fb,5353,5353,UDP,87,2026-03-06 17:53:38,Equipo-66.95,mdns.mcast.net,mdns.mcast.net,Estudiantes
172.16.67.133,224.0.0.251,4a:23:ab:12:90:0a,01:00:5e:00:00:fb,5353,5353,UDP,125,2026-03-06 17:53:38,Android-7,mdns.mcast.net,mdns.mcast.net,Estudiantes
172.16.67.11,224.0.0.251,6e:e9:ce:11:32:3b,01:00:5e:00:00:fb,5353,5353,UDP,119,2026-03-06 17:53:38,Equipo-67.11,mdns.mcast.net,mdns.mcast.net,Estudiantes
172.16.67.182,224.0.0.251,e2:d6:55:9c:49:65,01:00:5e:00:00:fb,5353,5353,UDP,292,2026-03-06 17:53:38,Android-25,mdns.mcast.net,mdns.mcast.net,Estudiantes
172.16.76.180,34.54.84.110,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,51125,443,TCP,85,2026-03-06 17:53:38,Equipo-76.180,110.84.54.34.bc.googleusercontent.com,110.84.54.34.bc.googleusercontent.com,Estudiantes
172.16.76.180,34.54.84.110,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,51125,443,TCP,128,2026-03-06 17:53:38,Equipo-76.180,110.84.54.34.bc.googleusercontent.com,110.84.54.34.bc.googleusercontent.com,Estudiantes
172.16.76.180,34.54.84.110,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,51125,443,TCP,293,2026-03-06 17:53:38,Equipo-76.180,110.84.54.34.bc.googleusercontent.com,110.84.54.34.bc.googleusercontent.com,Estudiantes
172.16.76.180,34.54.84.110,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,51125,443,TCP,85,2026-03-06 17:53:38,Equipo-76.180,110.84.54.34.bc.googleusercontent.com,110.84.54.34.bc.googleusercontent.com,Estudiantes
172.16.76.180,34.54.84.110,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,51126,443,TCP,118,2026-03-06 17:53:38,Equipo-76.180,110.84.54.34.bc.googleusercontent.com,110.84.54.34.bc.googleusercontent.com,Estudiantes
172.16.76.180,34.54.84.110,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,51126,443,TCP,78,2026-03-06 17:53:38,Equipo-76.180,110.84.54.34.bc.googleusercontent.com,110.84.54.34.bc.googleusercontent.com,Estudiantes
172.16.76.180,34.54.84.110,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,51126,443,TCP,54,2026-03-06 17:53:38,Equipo-76.180,110.84.54.34.bc.googleusercontent.com,110.84.54.34.bc.googleusercontent.com,Estudiantes
34.54.84.110,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,51125,TCP,60,2026-03-06 17:53:38,Equipo-76.180,Puerto 51125,Red-Local,Estudiantes
34.54.84.110,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,51125,TCP,60,2026-03-06 17:53:38,Equipo-76.180,Puerto 51125,Red-Local,Estudiantes
34.54.84.110,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,51125,TCP,60,2026-03-06 17:53:38,Equipo-76.180,Puerto 51125,Red-Local,Estudiantes
34.54.84.110,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,51125,TCP,60,2026-03-06 17:53:38,Equipo-76.180,Puerto 51125,Red-Local,Estudiantes
34.54.84.110,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,51126,TCP,60,2026-03-06 17:53:38,Equipo-76.180,Puerto 51126,Red-Local,Estudiantes
34.54.84.110,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,51126,TCP,60,2026-03-06 17:53:38,Equipo-76.180,Puerto 51126,Red-Local,Estudiantes
34.54.84.110,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,51124,TCP,1514,2026-03-06 17:53:38,Equipo-76.180,Puerto 51124,Red-Local,Estudiantes
34.54.84.110,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,51124,TCP,1514,2026-03-06 17:53:38,Equipo-76.180,Puerto 51124,Red-Local,Estudiantes
34.54.84.110,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,51124,TCP,1514,2026-03-06 17:53:38,Equipo-76.180,Puerto 51124,Red-Local,Estudiantes
34.54.84.110,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,51124,TCP,190,2026-03-06 17:53:38,Equipo-76.180,Puerto 51124,Red-Local,Estudiantes
172.16.76.180,34.54.84.110,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,51126,443,TCP,54,2026-03-06 17:53:38,Equipo-76.180,110.84.54.34.bc.googleusercontent.com,110.84.54.34.bc.googleusercontent.com,Estudiantes
172.16.76.180,34.54.84.110,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,51124,443,TCP,54,2026-03-06 17:53:38,Equipo-76.180,110.84.54.34.bc.googleusercontent.com,110.84.54.34.bc.googleusercontent.com,Estudiantes
172.16.76.180,34.54.84.110,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,51124,443,TCP,118,2026-03-06 17:53:38,Equipo-76.180,110.84.54.34.bc.googleusercontent.com,110.84.54.34.bc.googleusercontent.com,Estudiantes
172.16.76.180,34.54.84.110,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,51124,443,TCP,78,2026-03-06 17:53:38,Equipo-76.180,110.84.54.34.bc.googleusercontent.com,110.84.54.34.bc.googleusercontent.com,Estudiantes
172.16.76.180,34.54.84.110,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,51124,443,TCP,54,2026-03-06 17:53:38,Equipo-76.180,110.84.54.34.bc.googleusercontent.com,110.84.54.34.bc.googleusercontent.com,Estudiantes
172.16.76.180,44.215.137.64,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,64639,443,TCP,54,2026-03-06 17:53:38,Equipo-76.180,ec2-44-215-137-64.compute-1.amazonaws.com,ec2-44-215-137-64.compute-1.amazonaws.com,Estudiantes
34.54.84.110,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,51124,TCP,60,2026-03-06 17:53:38,Equipo-76.180,Puerto 51124,Red-Local,Estudiantes
34.54.84.110,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,51124,TCP,60,2026-03-06 17:53:38,Equipo-76.180,Puerto 51124,Red-Local,Estudiantes
172.16.76.180,34.54.84.110,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,51124,443,TCP,54,2026-03-06 17:53:38,Equipo-76.180,110.84.54.34.bc.googleusercontent.com,110.84.54.34.bc.googleusercontent.com,Estudiantes
142.251.41.110,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,59336,TCP,1514,2026-03-06 17:53:38,Equipo-76.180,Puerto 59336,Red-Local,Estudiantes
142.251.41.110,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,59336,TCP,62,2026-03-06 17:53:38,Equipo-76.180,Puerto 59336,Red-Local,Estudiantes
34.54.84.110,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,51125,TCP,116,2026-03-06 17:53:38,Equipo-76.180,Puerto 51125,Red-Local,Estudiantes
34.54.84.110,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,51125,TCP,85,2026-03-06 17:53:38,Equipo-76.180,Puerto 51125,Red-Local,Estudiantes
172.16.76.180,142.251.41.110,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,59336,443,TCP,54,2026-03-06 17:53:38,Equipo-76.180,calendar.google.com,tzqroa-ap-in-f14.1e100.net,Estudiantes
