IP Origen,IP Destino,MAC Origen,MAC Destino,Puerto Ori,Puerto Des,Protocolo,Longitud,Hora Captura,Nombre de Dispositivos,Sitio/App Destino,Hostname Remoto,SSID
172.16.71.146,224.0.0.251,e2:5e:03:b2:0c:1c,01:00:5e:00:00:fb,5353,5353,UDP,167,2026-03-05 17:35:56,Equipo-71.146,mdns.mcast.net,mdns.mcast.net,Estudiantes
172.16.70.194,224.0.0.251,c6:f0:64:81:97:70,01:00:5e:00:00:fb,5353,5353,UDP,292,2026-03-05 17:35:56,Android-36,mdns.mcast.net,mdns.mcast.net,Estudiantes
0.0.0.0,255.255.255.255,80:91:33:10:b7:1b,ff:ff:ff:ff:ff:ff,68,67,UDP,364,2026-03-05 17:35:56,N/A,DHCP-Server,N/A,Estudiantes
172.16.76.180,8.8.8.8,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,57129,53,UDP,93,2026-03-05 17:35:56,Equipo-76.180,dns.google,dns.google,Estudiantes
8.8.8.8,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,53,57129,UDP,349,2026-03-05 17:35:56,Equipo-76.180,daily-cloudcode-pa.googleapis.com,daily-cloudcode-pa.googleapis.com,Estudiantes
172.16.76.180,192.178.56.202,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,54116,443,TCP,66,2026-03-05 17:35:56,Equipo-76.180,daily-cloudcode-pa.googleapis.com,pnqroa-ag-in-f10.1e100.net,Estudiantes
172.16.76.180,192.178.56.202,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,54117,443,TCP,66,2026-03-05 17:35:56,Equipo-76.180,daily-cloudcode-pa.googleapis.com,pnqroa-ag-in-f10.1e100.net,Estudiantes
192.178.56.202,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,54116,TCP,66,2026-03-05 17:35:56,Equipo-76.180,Puerto 54116,Red-Local,Estudiantes
192.178.56.202,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,54117,TCP,66,2026-03-05 17:35:56,Equipo-76.180,Puerto 54117,Red-Local,Estudiantes
172.16.76.180,192.178.56.202,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,54116,443,TCP,54,2026-03-05 17:35:56,Equipo-76.180,daily-cloudcode-pa.googleapis.com,pnqroa-ag-in-f10.1e100.net,Estudiantes
172.16.76.180,192.178.56.202,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,54117,443,TCP,54,2026-03-05 17:35:56,Equipo-76.180,daily-cloudcode-pa.googleapis.com,pnqroa-ag-in-f10.1e100.net,Estudiantes
172.16.76.180,192.178.56.202,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,54116,443,TCP,634,2026-03-05 17:35:56,Equipo-76.180,daily-cloudcode-pa.googleapis.com,pnqroa-ag-in-f10.1e100.net,Estudiantes
172.16.76.180,192.178.56.202,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,54117,443,TCP,634,2026-03-05 17:35:56,Equipo-76.180,daily-cloudcode-pa.googleapis.com,pnqroa-ag-in-f10.1e100.net,Estudiantes
192.178.56.202,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,54116,TCP,60,2026-03-05 17:35:56,Equipo-76.180,Puerto 54116,Red-Local,Estudiantes
192.178.56.202,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,54117,TCP,60,2026-03-05 17:35:56,Equipo-76.180,Puerto 54117,Red-Local,Estudiantes
192.178.56.202,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,54117,TCP,273,2026-03-05 17:35:56,Equipo-76.180,Puerto 54117,Red-Local,Estudiantes
172.16.76.180,192.178.56.202,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,54117,443,TCP,742,2026-03-05 17:35:56,Equipo-76.180,daily-cloudcode-pa.googleapis.com,pnqroa-ag-in-f10.1e100.net,Estudiantes
172.16.76.180,18.211.220.239,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,54118,443,TCP,66,2026-03-05 17:35:56,Equipo-76.180,ec2-18-211-220-239.compute-1.amazonaws.com,ec2-18-211-220-239.compute-1.amazonaws.com,Estudiantes
192.178.56.202,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,54117,TCP,60,2026-03-05 17:35:56,Equipo-76.180,Puerto 54117,Red-Local,Estudiantes
18.211.220.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,54118,TCP,66,2026-03-05 17:35:56,Equipo-76.180,Puerto 54118,Red-Local,Estudiantes
172.16.76.180,18.211.220.239,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,54118,443,TCP,54,2026-03-05 17:35:56,Equipo-76.180,ec2-18-211-220-239.compute-1.amazonaws.com,ec2-18-211-220-239.compute-1.amazonaws.com,Estudiantes
172.16.76.180,18.211.220.239,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,54118,443,TCP,571,2026-03-05 17:35:56,Equipo-76.180,ec2-18-211-220-239.compute-1.amazonaws.com,ec2-18-211-220-239.compute-1.amazonaws.com,Estudiantes
18.211.220.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,54118,TCP,60,2026-03-05 17:35:56,Equipo-76.180,Puerto 54118,Red-Local,Estudiantes
172.16.76.164,224.0.0.251,fa:39:4d:03:e7:35,01:00:5e:00:00:fb,5353,5353,UDP,136,2026-03-05 17:35:56,Android_PZC1S4Z6,mdns.mcast.net,mdns.mcast.net,Estudiantes
192.178.56.202,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,54117,TCP,1454,2026-03-05 17:35:56,Equipo-76.180,Puerto 54117,Red-Local,Estudiantes
192.178.56.202,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,54117,TCP,523,2026-03-05 17:35:56,Equipo-76.180,Puerto 54117,Red-Local,Estudiantes
192.178.56.202,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,54117,TCP,81,2026-03-05 17:35:56,Equipo-76.180,Puerto 54117,Red-Local,Estudiantes
172.16.76.180,192.178.56.202,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,54117,443,TCP,54,2026-03-05 17:35:56,Equipo-76.180,daily-cloudcode-pa.googleapis.com,pnqroa-ag-in-f10.1e100.net,Estudiantes
0.0.0.0,255.255.255.255,2c:3b:70:e3:7f:15,ff:ff:ff:ff:ff:ff,68,67,UDP,364,2026-03-05 17:35:56,N/A,DHCP-Server,N/A,Estudiantes
172.16.67.85,172.16.95.255,2c:3b:70:e3:7f:15,ff:ff:ff:ff:ff:ff,137,137,UDP,110,2026-03-05 17:35:56,Equipo-67.85,NetBIOS-NS,Red-Local,Estudiantes
18.211.220.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,54118,TCP,279,2026-03-05 17:35:56,Equipo-76.180,Puerto 54118,Red-Local,Estudiantes
192.178.56.202,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,54116,TCP,273,2026-03-05 17:35:56,Equipo-76.180,Puerto 54116,Red-Local,Estudiantes
172.16.76.180,18.211.220.239,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,54118,443,TCP,1645,2026-03-05 17:35:56,Equipo-76.180,ec2-18-211-220-239.compute-1.amazonaws.com,ec2-18-211-220-239.compute-1.amazonaws.com,Estudiantes
172.16.76.180,192.178.56.202,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,54116,443,TCP,852,2026-03-05 17:35:56,Equipo-76.180,daily-cloudcode-pa.googleapis.com,pnqroa-ag-in-f10.1e100.net,Estudiantes
192.178.56.202,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,54116,TCP,60,2026-03-05 17:35:56,Equipo-76.180,Puerto 54116,Red-Local,Estudiantes
18.211.220.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,54118,TCP,60,2026-03-05 17:35:56,Equipo-76.180,Puerto 54118,Red-Local,Estudiantes
18.211.220.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,54118,TCP,60,2026-03-05 17:35:56,Equipo-76.180,Puerto 54118,Red-Local,Estudiantes
172.16.76.180,18.211.220.239,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,54118,443,TCP,781,2026-03-05 17:35:56,Equipo-76.180,ec2-18-211-220-239.compute-1.amazonaws.com,ec2-18-211-220-239.compute-1.amazonaws.com,Estudiantes
18.211.220.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,54118,TCP,60,2026-03-05 17:35:56,Equipo-76.180,Puerto 54118,Red-Local,Estudiantes
172.16.66.168,224.0.0.251,3a:9c:ec:8c:89:dd,01:00:5e:00:00:fb,5353,5353,UDP,183,2026-03-05 17:35:56,Android,mdns.mcast.net,mdns.mcast.net,Estudiantes
18.211.220.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,54118,TCP,233,2026-03-05 17:35:56,Equipo-76.180,Puerto 54118,Red-Local,Estudiantes
172.16.76.180,187.244.38.17,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,54102,80,TCP,54,2026-03-05 17:35:56,Equipo-76.180,test.steampowered.com,N/A,Estudiantes
18.211.220.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,54118,TCP,1502,2026-03-05 17:35:56,Equipo-76.180,Puerto 54118,Red-Local,Estudiantes
18.211.220.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,54118,TCP,1514,2026-03-05 17:35:56,Equipo-76.180,Puerto 54118,Red-Local,Estudiantes
18.211.220.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,54118,TCP,1490,2026-03-05 17:35:56,Equipo-76.180,Puerto 54118,Red-Local,Estudiantes
18.211.220.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,54118,TCP,1480,2026-03-05 17:35:56,Equipo-76.180,Puerto 54118,Red-Local,Estudiantes
18.211.220.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,54118,TCP,60,2026-03-05 17:35:56,Equipo-76.180,Puerto 54118,Red-Local,Estudiantes
172.16.76.180,18.211.220.239,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,54118,443,TCP,54,2026-03-05 17:35:56,Equipo-76.180,ec2-18-211-220-239.compute-1.amazonaws.com,ec2-18-211-220-239.compute-1.amazonaws.com,Estudiantes
172.16.76.180,18.211.220.239,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,54118,443,TCP,78,2026-03-05 17:35:56,Equipo-76.180,ec2-18-211-220-239.compute-1.amazonaws.com,ec2-18-211-220-239.compute-1.amazonaws.com,Estudiantes
172.16.76.180,18.211.220.239,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,54118,443,TCP,54,2026-03-05 17:35:56,Equipo-76.180,ec2-18-211-220-239.compute-1.amazonaws.com,ec2-18-211-220-239.compute-1.amazonaws.com,Estudiantes
18.211.220.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,54118,TCP,60,2026-03-05 17:35:56,Equipo-76.180,Puerto 54118,Red-Local,Estudiantes
18.211.220.239,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,54118,TCP,60,2026-03-05 17:35:56,Equipo-76.180,Puerto 54118,Red-Local,Estudiantes
172.16.76.180,104.18.19.125,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,64561,443,TCP,1118,2026-03-05 17:35:56,Equipo-76.180,api3.cursor.sh,N/A,Estudiantes
172.16.76.180,104.18.19.125,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,64561,443,TCP,85,2026-03-05 17:35:56,Equipo-76.180,api3.cursor.sh,N/A,Estudiantes
104.18.19.125,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,64561,TCP,60,2026-03-05 17:35:56,Equipo-76.180,Puerto 64561,Red-Local,Estudiantes
172.16.81.142,224.0.0.251,80:91:33:10:b7:1b,01:00:5e:00:00:fb,5353,5353,UDP,81,2026-03-05 17:35:56,DESKTOP-8BNCVNQ,mdns.mcast.net,mdns.mcast.net,Estudiantes
172.16.81.142,224.0.0.251,80:91:33:10:b7:1b,01:00:5e:00:00:fb,5353,5353,UDP,119,2026-03-05 17:35:56,DESKTOP-8BNCVNQ,mdns.mcast.net,mdns.mcast.net,Estudiantes
172.16.81.142,224.0.0.252,80:91:33:10:b7:1b,01:00:5e:00:00:fc,56456,5355,UDP,75,2026-03-05 17:35:56,DESKTOP-8BNCVNQ,LLMNR,N/A,Estudiantes
104.18.19.125,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,64561,TCP,89,2026-03-05 17:35:56,Equipo-76.180,Puerto 64561,Red-Local,Estudiantes
104.18.19.125,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,64561,TCP,89,2026-03-05 17:35:56,Equipo-76.180,Puerto 64561,Red-Local,Estudiantes
172.16.76.180,104.18.19.125,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,64561,443,TCP,54,2026-03-05 17:35:56,Equipo-76.180,api3.cursor.sh,N/A,Estudiantes
104.18.19.125,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,64561,TCP,135,2026-03-05 17:35:56,Equipo-76.180,Puerto 64561,Red-Local,Estudiantes
172.16.76.180,104.18.19.125,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,64561,443,TCP,54,2026-03-05 17:35:56,Equipo-76.180,api3.cursor.sh,N/A,Estudiantes
172.16.77.127,224.0.0.251,02:0a:e0:f2:82:23,01:00:5e:00:00:fb,44998,5353,UDP,81,2026-03-05 17:35:56,46FD681D,mdns.mcast.net,mdns.mcast.net,Estudiantes
172.16.76.164,224.0.0.251,fa:39:4d:03:e7:35,01:00:5e:00:00:fb,5353,5353,UDP,136,2026-03-05 17:35:56,Android_PZC1S4Z6,mdns.mcast.net,mdns.mcast.net,Estudiantes
172.16.66.168,224.0.0.251,3a:9c:ec:8c:89:dd,01:00:5e:00:00:fb,5353,5353,UDP,183,2026-03-05 17:35:56,Android,mdns.mcast.net,mdns.mcast.net,Estudiantes
172.16.76.180,187.244.38.17,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,54089,80,TCP,54,2026-03-05 17:35:56,Equipo-76.180,test.steampowered.com,N/A,Estudiantes
172.16.76.180,187.244.38.24,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,54121,80,TCP,66,2026-03-05 17:35:56,Equipo-76.180,test.steampowered.com,N/A,Estudiantes
10.128.128.128,172.16.76.180,e0:55:3d:f3:23:70,d4:d8:53:5d:25:cd,54089,80,TCP,82,2026-03-05 17:35:56,Equipo-128.128,HTTP,Red-Local,Estudiantes
187.244.38.24,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,80,54121,TCP,66,2026-03-05 17:35:56,Equipo-76.180,Puerto 54121,Red-Local,Estudiantes
172.16.76.180,187.244.38.24,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,54121,80,TCP,54,2026-03-05 17:35:56,Equipo-76.180,test.steampowered.com,N/A,Estudiantes
192.178.56.202,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,54116,TCP,1454,2026-03-05 17:35:56,Equipo-76.180,Puerto 54116,Red-Local,Estudiantes
192.178.56.202,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,54116,TCP,1001,2026-03-05 17:35:56,Equipo-76.180,Puerto 54116,Red-Local,Estudiantes
192.178.56.202,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,54116,TCP,81,2026-03-05 17:35:56,Equipo-76.180,Puerto 54116,Red-Local,Estudiantes
172.16.76.180,192.178.56.202,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,54116,443,TCP,54,2026-03-05 17:35:56,Equipo-76.180,daily-cloudcode-pa.googleapis.com,pnqroa-ag-in-f10.1e100.net,Estudiantes
172.16.76.180,8.8.8.8,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,57129,53,UDP,78,2026-03-05 17:35:56,Equipo-76.180,dns.google,dns.google,Estudiantes
172.16.76.180,192.178.56.202,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,54116,443,TCP,724,2026-03-05 17:35:56,Equipo-76.180,daily-cloudcode-pa.googleapis.com,pnqroa-ag-in-f10.1e100.net,Estudiantes
172.16.76.180,192.178.56.202,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,54117,443,TCP,717,2026-03-05 17:35:56,Equipo-76.180,daily-cloudcode-pa.googleapis.com,pnqroa-ag-in-f10.1e100.net,Estudiantes
192.178.56.202,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,54116,TCP,60,2026-03-05 17:35:56,Equipo-76.180,Puerto 54116,Red-Local,Estudiantes
192.178.56.202,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,54117,TCP,60,2026-03-05 17:35:56,Equipo-76.180,Puerto 54117,Red-Local,Estudiantes
172.16.76.180,187.244.38.24,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,54121,80,TCP,279,2026-03-05 17:35:56,Equipo-76.180,test.steampowered.com,N/A,Estudiantes
187.244.38.24,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,80,54121,TCP,536,2026-03-05 17:35:56,Equipo-76.180,Puerto 54121,Red-Local,Estudiantes
172.16.76.180,187.244.38.24,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,54121,80,TCP,54,2026-03-05 17:35:56,Equipo-76.180,test.steampowered.com,N/A,Estudiantes
172.16.81.142,224.0.0.251,80:91:33:10:b7:1b,01:00:5e:00:00:fb,5353,5353,UDP,82,2026-03-05 17:35:56,DESKTOP-8BNCVNQ,mdns.mcast.net,mdns.mcast.net,Estudiantes
172.16.81.142,224.0.0.251,80:91:33:10:b7:1b,01:00:5e:00:00:fb,5353,5353,UDP,82,2026-03-05 17:35:56,DESKTOP-8BNCVNQ,mdns.mcast.net,mdns.mcast.net,Estudiantes
8.8.8.8,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,53,57129,UDP,334,2026-03-05 17:35:56,Equipo-76.180,www.googleapis.com,www.googleapis.com,Estudiantes
172.16.76.180,192.178.56.106,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,54122,443,TCP,66,2026-03-05 17:35:56,Equipo-76.180,www.googleapis.com,pnqroa-ad-in-f10.1e100.net,Estudiantes
192.178.56.106,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,54122,TCP,66,2026-03-05 17:35:56,Equipo-76.180,Puerto 54122,Red-Local,Estudiantes
172.16.76.180,192.178.56.106,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,54122,443,TCP,54,2026-03-05 17:35:56,Equipo-76.180,www.googleapis.com,pnqroa-ad-in-f10.1e100.net,Estudiantes
172.16.76.180,192.178.56.106,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,54122,443,TCP,619,2026-03-05 17:35:56,Equipo-76.180,www.googleapis.com,pnqroa-ad-in-f10.1e100.net,Estudiantes
172.16.76.180,187.244.38.24,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,54121,80,TCP,54,2026-03-05 17:35:56,Equipo-76.180,test.steampowered.com,N/A,Estudiantes
192.178.56.106,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,54122,TCP,60,2026-03-05 17:35:56,Equipo-76.180,Puerto 54122,Red-Local,Estudiantes
192.178.56.106,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,54122,TCP,273,2026-03-05 17:35:56,Equipo-76.180,Puerto 54122,Red-Local,Estudiantes
172.16.76.180,192.178.56.106,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,54122,443,TCP,690,2026-03-05 17:35:56,Equipo-76.180,www.googleapis.com,pnqroa-ad-in-f10.1e100.net,Estudiantes
192.178.56.106,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,54122,TCP,60,2026-03-05 17:35:56,Equipo-76.180,Puerto 54122,Red-Local,Estudiantes
172.16.76.164,224.0.0.251,fa:39:4d:03:e7:35,01:00:5e:00:00:fb,5353,5353,UDP,136,2026-03-05 17:35:56,Android_PZC1S4Z6,mdns.mcast.net,mdns.mcast.net,Estudiantes
172.16.66.168,224.0.0.251,3a:9c:ec:8c:89:dd,01:00:5e:00:00:fb,5353,5353,UDP,183,2026-03-05 17:35:56,Android,mdns.mcast.net,mdns.mcast.net,Estudiantes
192.178.56.202,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,54117,TCP,676,2026-03-05 17:35:56,Equipo-76.180,Puerto 54117,Red-Local,Estudiantes
192.178.56.202,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,54117,TCP,81,2026-03-05 17:35:56,Equipo-76.180,Puerto 54117,Red-Local,Estudiantes
172.16.76.180,192.178.56.202,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,54117,443,TCP,54,2026-03-05 17:35:56,Equipo-76.180,www.googleapis.com,pnqroa-ag-in-f10.1e100.net,Estudiantes
192.178.56.106,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,54122,TCP,1371,2026-03-05 17:35:56,Equipo-76.180,Puerto 54122,Red-Local,Estudiantes
192.178.56.106,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,54122,TCP,81,2026-03-05 17:35:56,Equipo-76.180,Puerto 54122,Red-Local,Estudiantes
172.16.76.180,192.178.56.106,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,54122,443,TCP,54,2026-03-05 17:35:56,Equipo-76.180,www.googleapis.com,pnqroa-ad-in-f10.1e100.net,Estudiantes
172.16.76.180,8.8.8.8,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,61628,53,UDP,76,2026-03-05 17:35:56,Equipo-76.180,dns.google,dns.google,Estudiantes
172.16.76.180,192.178.56.106,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,57988,443,TCP,55,2026-03-05 17:35:57,Equipo-76.180,www.googleapis.com,pnqroa-ad-in-f10.1e100.net,Estudiantes
192.178.56.106,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,57988,TCP,66,2026-03-05 17:35:57,Equipo-76.180,Puerto 57988,Red-Local,Estudiantes
172.16.75.113,224.0.0.251,5a:a1:e9:f6:24:de,01:00:5e:00:00:fb,5353,5353,UDP,100,2026-03-05 17:35:57,Equipo-75.113,mdns.mcast.net,mdns.mcast.net,Estudiantes
172.16.76.164,224.0.0.251,fa:39:4d:03:e7:35,01:00:5e:00:00:fb,5353,5353,UDP,488,2026-03-05 17:35:57,Android_PZC1S4Z6,mdns.mcast.net,mdns.mcast.net,Estudiantes
172.16.76.180,187.244.38.24,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,54121,80,TCP,54,2026-03-05 17:35:57,Equipo-76.180,test.steampowered.com,N/A,Estudiantes
192.178.56.202,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,54116,TCP,1454,2026-03-05 17:35:57,Equipo-76.180,Puerto 54116,Red-Local,Estudiantes
192.178.56.202,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,54116,TCP,1514,2026-03-05 17:35:57,Equipo-76.180,Puerto 54116,Red-Local,Estudiantes
192.178.56.202,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,54116,TCP,173,2026-03-05 17:35:57,Equipo-76.180,Puerto 54116,Red-Local,Estudiantes
192.178.56.202,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,54116,TCP,81,2026-03-05 17:35:57,Equipo-76.180,Puerto 54116,Red-Local,Estudiantes
172.16.76.180,192.178.56.202,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,54116,443,TCP,54,2026-03-05 17:35:57,Equipo-76.180,www.googleapis.com,pnqroa-ag-in-f10.1e100.net,Estudiantes
172.16.76.180,8.8.8.8,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,57129,53,UDP,93,2026-03-05 17:35:57,Equipo-76.180,dns.google,dns.google,Estudiantes
172.16.65.108,239.255.255.250,12:3d:c5:5b:02:d2,d4:d8:53:5d:25:cd,48847,1900,UDP,167,2026-03-05 17:35:57,Equipo-65.108,UPnP/SSDP,N/A,Estudiantes
8.8.8.8,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,53,57129,UDP,157,2026-03-05 17:35:57,Equipo-76.180,firebaselogging-pa.googleapis.com,firebaselogging-pa.googleapis.com,Estudiantes
172.16.76.180,216.239.32.223,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,54123,443,TCP,66,2026-03-05 17:35:57,Equipo-76.180,firebaselogging-pa.googleapis.com,N/A,Estudiantes
216.239.32.223,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,54123,TCP,66,2026-03-05 17:35:57,Equipo-76.180,Puerto 54123,Red-Local,Estudiantes
172.16.76.180,216.239.32.223,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,54123,443,TCP,54,2026-03-05 17:35:57,Equipo-76.180,firebaselogging-pa.googleapis.com,N/A,Estudiantes
172.16.76.180,216.239.32.223,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,54123,443,TCP,634,2026-03-05 17:35:57,Equipo-76.180,firebaselogging-pa.googleapis.com,N/A,Estudiantes
172.16.66.168,224.0.0.251,3a:9c:ec:8c:89:dd,01:00:5e:00:00:fb,5353,5353,UDP,479,2026-03-05 17:35:57,Android,mdns.mcast.net,mdns.mcast.net,Estudiantes
216.239.32.223,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,54123,TCP,60,2026-03-05 17:35:57,Equipo-76.180,Puerto 54123,Red-Local,Estudiantes
216.239.32.223,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,54123,TCP,273,2026-03-05 17:35:57,Equipo-76.180,Puerto 54123,Red-Local,Estudiantes
172.16.76.180,216.239.32.223,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,54123,443,TCP,14654,2026-03-05 17:35:57,Equipo-76.180,firebaselogging-pa.googleapis.com,N/A,Estudiantes
216.239.32.223,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,54123,TCP,60,2026-03-05 17:35:57,Equipo-76.180,Puerto 54123,Red-Local,Estudiantes
216.239.32.223,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,54123,TCP,66,2026-03-05 17:35:57,Equipo-76.180,Puerto 54123,Red-Local,Estudiantes
216.239.32.223,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,54123,TCP,66,2026-03-05 17:35:57,Equipo-76.180,Puerto 54123,Red-Local,Estudiantes
172.16.76.180,216.239.32.223,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,54123,443,TCP,1514,2026-03-05 17:35:57,Equipo-76.180,firebaselogging-pa.googleapis.com,N/A,Estudiantes
